none,"_raw","_time","cert_chain_fps{}",cipher,curve,established,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",issuer,ja3,ja3s,"last_alert","next_protocol",path,resumed,"server_name","sni_matches_cert","ssl_history",subject,"system_name",ts,uid,"validation_status",version,"write_ts"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.554966Z"",""ts"":""2024-10-18T14:27:02.506806Z"",""uid"":""C2AMPk4fJsEn3iZFBc"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":47028,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.554+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",47028,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.506806Z",C2AMPk4fJsEn3iZFBc,"certificate has expired",TLSv12,"2024-10-18T14:27:02.554966Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.554102Z"",""ts"":""2024-10-18T14:27:02.502696Z"",""uid"":""Cd6I3W0IW0nrijMwl"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":47012,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.554+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",47012,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.502696Z",Cd6I3W0IW0nrijMwl,"certificate has expired",TLSv12,"2024-10-18T14:27:02.554102Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.551780Z"",""ts"":""2024-10-18T14:27:02.498528Z"",""uid"":""CVSfpc2TJnRVYBoOSi"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":47004,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.551+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",47004,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.498528Z",CVSfpc2TJnRVYBoOSi,"certificate has expired",TLSv12,"2024-10-18T14:27:02.551780Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.550823Z"",""ts"":""2024-10-18T14:27:02.497662Z"",""uid"":""CoucpJ3E4Zlr7tULT3"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":47010,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.550+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",47010,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.497662Z",CoucpJ3E4Zlr7tULT3,"certificate has expired",TLSv12,"2024-10-18T14:27:02.550823Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.546594Z"",""ts"":""2024-10-18T14:27:02.492539Z"",""uid"":""CVVXMh4vz3TtfZf3Od"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46994,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.546+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46994,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.492539Z",CVVXMh4vz3TtfZf3Od,"certificate has expired",TLSv12,"2024-10-18T14:27:02.546594Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.527034Z"",""ts"":""2024-10-18T14:27:02.471332Z"",""uid"":""CFE7YB2t8FwWiehhQ5"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46988,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.527+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46988,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.471332Z",CFE7YB2t8FwWiehhQ5,"certificate has expired",TLSv12,"2024-10-18T14:27:02.527034Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.521638Z"",""ts"":""2024-10-18T14:27:02.465242Z"",""uid"":""CknjcR2WJT6rpoqLf6"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46986,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.521+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46986,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.465242Z",CknjcR2WJT6rpoqLf6,"certificate has expired",TLSv12,"2024-10-18T14:27:02.521638Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.509222Z"",""ts"":""2024-10-18T14:27:02.458267Z"",""uid"":""CxizuN1pTN2F8XDSOk"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46984,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.509+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46984,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.458267Z",CxizuN1pTN2F8XDSOk,"certificate has expired",TLSv12,"2024-10-18T14:27:02.509222Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.476270Z"",""ts"":""2024-10-18T14:27:02.442461Z"",""uid"":""CwSDE12JgvPdPCvYD5"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46970,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.476+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46970,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.442461Z",CwSDE12JgvPdPCvYD5,"certificate has expired",TLSv12,"2024-10-18T14:27:02.476270Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.446286Z"",""ts"":""2024-10-18T14:27:02.328240Z"",""uid"":""C46mrn2Y8uxKVvRIda"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46954,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.446+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46954,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.328240Z",C46mrn2Y8uxKVvRIda,"certificate has expired",TLSv12,"2024-10-18T14:27:02.446286Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.234568Z"",""ts"":""2024-10-18T14:27:02.136565Z"",""uid"":""CQwfdUBDeVmk9LHx6"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46946,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.234+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46946,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.136565Z",CQwfdUBDeVmk9LHx6,"certificate has expired",TLSv12,"2024-10-18T14:27:02.234568Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.232607Z"",""ts"":""2024-10-18T14:27:02.130907Z"",""uid"":""CjjQPR2ZuQJD21batc"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46940,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.232+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46940,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.130907Z",CjjQPR2ZuQJD21batc,"certificate has expired",TLSv12,"2024-10-18T14:27:02.232607Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:27:02.229331Z"",""ts"":""2024-10-18T14:27:02.127105Z"",""uid"":""CpULAL2wNMnuvfOmvg"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":46916,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:27:02.229+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",46916,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:27:02.127105Z",CpULAL2wNMnuvfOmvg,"certificate has expired",TLSv12,"2024-10-18T14:27:02.229331Z"
